CaseID,Activity,StartTimestamp,EndTimestamp
357,order completed,8429.0,8430.0
477,attempt delivery C,8429.0,
584,place order,8430.0,8432.0
584,arrange standard order,8432.0,8442.0
583,pick from stock C,8433.0,8502.0
486,attempt delivery A,8438.0,9751.0
585,place order,8440.0,8442.0
484,attempt delivery B,8442.0,9937.0
581,pack C,8442.0,8471.0
584,pick from stock A,8442.0,8456.0
585,arrange standard order,8442.0,8454.0
432,order completed,8442.0,8443.0
586,place order,8450.0,8452.0
586,arrange custom order,8452.0,8480.0
585,pick from stock C,8454.0,8501.0
584,pack C,8456.0,8483.0
587,place order,8460.0,8462.0
587,arrange custom order,8462.0,8486.0
518,order completed,8468.0,8469.0
588,place order,8470.0,8472.0
588,arrange custom order,8472.0,8500.0
582,pack A,8478.0,8488.0
589,place order,8480.0,8482.0
559,attempt delivery C,8482.0,
589,arrange custom order,8482.0,8504.0
382,order completed,8482.0,8483.0
489,pack A,8485.0,8498.0
496,manufacture A,8485.0,8743.0
582,attempt delivery A,8488.0,9231.0
590,place order,8490.0,8492.0
590,arrange standard order,8492.0,8503.0
547,pack C,8496.0,8541.0
565,manufacture B,8496.0,8873.0
414,order completed,8497.0,8498.0
529,attempt delivery B,8497.0,
489,attempt delivery A,8498.0,9354.0
591,place order,8500.0,8502.0
585,pack A,8502.0,8519.0
583,pack B,8502.0,8517.0
591,arrange standard order,8502.0,8516.0
499,order completed,8502.0,8503.0
540,attempt delivery C,8503.0,
488,pack A,8503.0,8514.0
503,manufacture A,8503.0,8815.0
590,pick from stock B,8503.0,8558.0
375,order completed,8503.0,8504.0
592,place order,8510.0,8512.0
575,manufacture B,8512.0,8872.0
592,arrange custom order,8512.0,8533.0
548,pack A,8514.0,8531.0
591,pick from stock A,8516.0,8528.0
583,attempt delivery A,8517.0,9830.0
593,place order,8520.0,8522.0
593,arrange standard order,8522.0,8533.0
591,pack C,8528.0,8569.0
594,place order,8530.0,8532.0
570,attempt delivery B,8532.0,
594,arrange standard order,8532.0,8547.0
457,order completed,8532.0,8533.0
593,pick from stock C,8533.0,8598.0
595,place order,8540.0,8542.0
595,arrange custom order,8542.0,8566.0
594,pick from stock A,8547.0,8567.0
596,place order,8550.0,8552.0
596,arrange standard order,8552.0,8566.0
590,pack A,8558.0,8572.0
597,place order,8560.0,8562.0
597,arrange custom order,8562.0,8583.0
596,pick from stock A,8566.0,8590.0
594,pack A,8567.0,8581.0
598,place order,8570.0,8572.0
598,arrange custom order,8572.0,8597.0
599,place order,8580.0,8582.0
599,arrange standard order,8582.0,8596.0
447,order completed,8586.0,8587.0
600,place order,8590.0,8592.0
596,pack A,8592.0,8603.0
600,arrange standard order,8592.0,8607.0
599,pick from stock C,8596.0,8644.0
593,pack C,8598.0,8637.0
550,pack A,8600.0,8616.0
576,manufacture B,8600.0,8980.0
552,pack A,8606.0,8625.0
577,manufacture B,8606.0,9023.0
600,pick from stock B,8607.0,8633.0
552,attempt delivery A,8625.0,
600,pack C,8633.0,8666.0
593,attempt delivery A,8637.0,
599,pack A,8644.0,8657.0
479,order completed,8649.0,8650.0
485,attempt delivery B,8649.0,
430,order completed,8688.0,8689.0
543,attempt delivery C,8688.0,
601,place order,8690.0,8692.0
601,arrange standard order,8692.0,8704.0
371,order completed,8698.0,8699.0
487,attempt delivery C,8698.0,
602,place order,8700.0,8702.0
602,arrange standard order,8702.0,8715.0
601,pick from stock C,8704.0,8772.0
603,place order,8710.0,8712.0
603,arrange standard order,8712.0,8723.0
602,pick from stock B,8715.0,8737.0
604,place order,8720.0,8722.0
544,attempt delivery C,8722.0,
604,arrange standard order,8722.0,8732.0
322,order completed,8722.0,8723.0
603,pick from stock C,8723.0,8756.0
523,order completed,8726.0,8727.0
605,place order,8730.0,8732.0
495,pack B,8732.0,8756.0
509,manufacture A,8732.0,9087.0
604,pick from stock A,8732.0,8763.0
605,arrange custom order,8732.0,8755.0
602,pack C,8737.0,8765.0
553,pack B,8739.0,8760.0
580,manufacture B,8739.0,9195.0
606,place order,8740.0,8742.0
606,arrange custom order,8742.0,8765.0
496,pack A,8743.0,8762.0
514,manufacture A,8743.0,8998.0
488,attempt delivery C,8747.0,
433,order completed,8747.0,8748.0
534,order completed,8748.0,8749.0
607,place order,8750.0,8752.0
555,pack C,8752.0,8798.0
587,manufacture B,8752.0,9157.0
490,pack C,8752.0,8793.0
521,manufacture A,8752.0,9042.0
607,arrange custom order,8752.0,8780.0
603,pack B,8756.0,8776.0
608,place order,8760.0,8762.0
548,attempt delivery C,8762.0,
608,arrange standard order,8762.0,8775.0
381,order completed,8762.0,8763.0
604,pack A,8763.0,8780.0
609,place order,8770.0,8772.0
563,pack C,8772.0,8821.0
588,manufacture B,8772.0,9163.0
556,pack A,8772.0,8791.0
589,manufacture B,8772.0,9204.0
601,pack B,8772.0,8800.0
609,arrange custom order,8772.0,8793.0
608,pick from stock C,8775.0,8824.0
610,place order,8780.0,8782.0
604,attempt delivery A,8782.0,
597,manufacture B,8782.0,9162.0
610,arrange standard order,8782.0,8795.0
598,manufacture B,8784.0,9160.0
409,order completed,8789.0,8790.0
547,attempt delivery C,8789.0,
611,place order,8790.0,8792.0
572,attempt delivery B,8792.0,
556,attempt delivery A,8792.0,
611,arrange standard order,8792.0,8806.0
453,order completed,8792.0,8793.0
564,pack C,8793.0,8833.0
610,pick from stock A,8795.0,8805.0
560,pack C,8798.0,8833.0
612,place order,8800.0,8802.0
612,arrange standard order,8802.0,8817.0
524,order completed,8803.0,8804.0
610,pack A,8805.0,8821.0
611,pick from stock A,8806.0,8846.0
613,place order,8810.0,8812.0
613,arrange custom order,8812.0,8834.0
503,pack B,8815.0,8835.0
535,manufacture A,8815.0,9089.0
612,pick from stock C,8817.0,8855.0
614,place order,8820.0,8822.0
610,attempt delivery A,8822.0,9895.0
614,arrange custom order,8822.0,8842.0
608,pack A,8824.0,8835.0
615,place order,8830.0,8832.0
615,arrange standard order,8832.0,8845.0
530,order completed,8832.0,8833.0
564,attempt delivery A,8833.0,9943.0
560,attempt delivery A,8833.0,9862.0
616,place order,8840.0,8842.0
596,attempt delivery C,8842.0,
616,arrange standard order,8842.0,8855.0
425,order completed,8842.0,8843.0
520,order completed,8844.0,8845.0
503,attempt delivery A,8844.0,9639.0
615,pick from stock A,8845.0,8858.0
611,pack C,8846.0,8887.0
617,place order,8850.0,8852.0
617,arrange standard order,8852.0,8863.0
612,pack C,8855.0,8895.0
616,pick from stock B,8855.0,8883.0
615,pack A,8858.0,8874.0
618,place order,8860.0,8862.0
618,arrange standard order,8862.0,8876.0
617,pick from stock C,8863.0,8897.0
619,place order,8870.0,8872.0
575,pack C,8872.0,8901.0
609,manufacture B,8872.0,9302.0
619,arrange custom order,8872.0,8894.0
618,pick from stock C,8876.0,8907.0
620,place order,8880.0,8882.0
620,arrange custom order,8882.0,8903.0
616,pack A,8883.0,8902.0
565,pack C,8887.0,8930.0
383,order completed,8888.0,8889.0
550,attempt delivery C,8888.0,
443,order completed,8889.0,8890.0
495,attempt delivery C,8889.0,
619,manufacture B,8894.0,9288.0
617,pack B,8897.0,8915.0
442,order completed,8900.0,8901.0
575,attempt delivery A,8901.0,9882.0
400,order completed,8904.0,8905.0
538,attempt delivery B,8904.0,
618,pack C,8907.0,8943.0
542,order completed,8911.0,8912.0
616,attempt delivery A,8911.0,9639.0
537,order completed,8914.0,8915.0
472,order completed,8929.0,8930.0
553,attempt delivery C,8929.0,
574,attempt delivery B,8940.0,
461,order completed,8940.0,8941.0
496,attempt delivery C,8940.0,
459,order completed,8941.0,8942.0
618,attempt delivery A,8943.0,
463,order completed,8947.0,8948.0
541,attempt delivery B,8947.0,
387,order completed,8965.0,8966.0
602,attempt delivery C,8965.0,
439,order completed,8968.0,8969.0
563,attempt delivery C,8968.0,
444,order completed,8969.0,8970.0
615,attempt delivery C,8969.0,
621,place order,8980.0,8982.0
576,pack B,8982.0,8999.0
620,manufacture B,8982.0,9381.0
621,arrange standard order,8982.0,8993.0
546,order completed,8982.0,8983.0
579,attempt delivery B,8983.0,
470,order completed,8983.0,8984.0
581,attempt delivery B,8983.0,
451,order completed,8984.0,8985.0
622,place order,8990.0,8992.0
622,arrange standard order,8992.0,9004.0
621,pick from stock B,8993.0,9017.0
514,pack A,8998.0,9018.0
549,manufacture A,8998.0,9305.0
623,place order,9000.0,9002.0
623,arrange standard order,9002.0,9013.0
522,order completed,9002.0,9003.0
622,pick from stock A,9004.0,9026.0
624,place order,9010.0,9012.0
624,arrange custom order,9012.0,9041.0
623,pick from stock A,9013.0,9048.0
621,pack B,9017.0,9038.0
625,place order,9020.0,9022.0
625,arrange custom order,9022.0,9046.0
577,pack A,9023.0,9038.0
506,order completed,9025.0,9026.0
584,attempt delivery B,9025.0,
622,pack B,9026.0,9045.0
626,place order,9030.0,9032.0
626,arrange custom order,9032.0,9058.0
611,attempt delivery C,9038.0,
404,order completed,9038.0,9039.0
352,order completed,9039.0,9040.0
612,attempt delivery C,9039.0,
627,place order,9040.0,9042.0
521,pack A,9042.0,9053.0
557,manufacture A,9042.0,9379.0
627,arrange custom order,9042.0,9069.0
622,attempt delivery A,9045.0,9977.0
623,pack B,9048.0,9069.0
628,place order,9050.0,9052.0
628,arrange custom order,9052.0,9078.0
473,order completed,9055.0,9056.0
585,attempt delivery B,9055.0,
626,manufacture B,9058.0,9499.0
629,place order,9060.0,9062.0
629,arrange standard order,9062.0,9076.0
630,place order,9070.0,9072.0
630,arrange standard order,9072.0,9085.0
629,pick from stock C,9076.0,9144.0
631,place order,9080.0,9082.0
631,arrange standard order,9082.0,9096.0
630,pick from stock B,9085.0,9115.0
509,pack A,9087.0,9103.0
561,manufacture A,9087.0,9435.0
535,pack C,9089.0,9130.0
567,manufacture A,9089.0,9382.0
632,place order,9090.0,9092.0
632,arrange custom order,9092.0,9114.0
631,pick from stock C,9096.0,9158.0
633,place order,9100.0,9102.0
633,arrange custom order,9102.0,9131.0
634,place order,9110.0,9112.0
634,arrange standard order,9112.0,9123.0
630,pack C,9115.0,9144.0
417,order completed,9117.0,9118.0
576,attempt delivery C,9117.0,
635,place order,9120.0,9122.0
635,arrange standard order,9122.0,9133.0
634,pick from stock B,9123.0,9155.0
636,place order,9130.0,9132.0
636,arrange custom order,9132.0,9152.0
635,pick from stock B,9133.0,9191.0
468,order completed,9134.0,9135.0
591,attempt delivery B,9134.0,
637,place order,9140.0,9142.0
637,arrange custom order,9142.0,9162.0
629,pack A,9144.0,9159.0
638,place order,9150.0,9152.0
638,arrange standard order,9152.0,9164.0
545,order completed,9154.0,9155.0
634,pack A,9155.0,9171.0
587,pack C,9157.0,9197.0
632,manufacture B,9157.0,9564.0
629,attempt delivery A,9159.0,
631,pack A,9159.0,9177.0
639,place order,9160.0,9162.0
598,pack C,9162.0,9187.0
633,manufacture B,9162.0,9603.0
636,manufacture B,9162.0,9613.0
639,arrange custom order,9162.0,9186.0
539,order completed,9162.0,9163.0
588,pack C,9163.0,9213.0
638,pick from stock C,9164.0,9195.0
640,place order,9170.0,9172.0
597,pack A,9172.0,9190.0
640,arrange standard order,9172.0,9182.0
422,order completed,9173.0,9174.0
514,attempt delivery C,9173.0,
478,order completed,9174.0,9175.0
590,attempt delivery B,9174.0,
640,pick from stock B,9182.0,9226.0
639,manufacture B,9186.0,9583.0
598,attempt delivery A,9187.0,
635,pack B,9191.0,9220.0
580,pack A,9195.0,9214.0
638,pack A,9195.0,9205.0
589,pack A,9205.0,9219.0
588,attempt delivery A,9213.0,
640,pack C,9226.0,9266.0
582,order completed,9231.0,9232.0
580,attempt delivery A,9231.0,
464,order completed,9247.0,9248.0
594,attempt delivery B,9247.0,
641,place order,9270.0,9272.0
641,arrange custom order,9272.0,9294.0
475,order completed,9274.0,9275.0
599,attempt delivery B,9274.0,
416,order completed,9276.0,9277.0
600,attempt delivery B,9276.0,
642,place order,9280.0,9282.0
642,arrange custom order,9282.0,9310.0
619,pack A,9288.0,9305.0
643,place order,9290.0,9292.0
589,attempt delivery A,9292.0,
643,arrange standard order,9292.0,9303.0
566,order completed,9292.0,9293.0
641,manufacture B,9294.0,9741.0
644,place order,9300.0,9302.0
609,pack C,9302.0,9346.0
644,arrange standard order,9302.0,9316.0
643,pick from stock C,9303.0,9377.0
549,pack A,9305.0,9318.0
568,manufacture A,9305.0,9625.0
645,place order,9310.0,9312.0
642,manufacture B,9312.0,9749.0
621,attempt delivery C,9312.0,
645,arrange custom order,9312.0,9336.0
436,order completed,9312.0,9313.0
644,pick from stock B,9316.0,9363.0
646,place order,9320.0,9322.0
646,arrange standard order,9322.0,9337.0
647,place order,9330.0,9332.0
647,arrange custom order,9332.0,9357.0
646,pick from stock C,9337.0,9404.0
648,place order,9340.0,9342.0
648,arrange custom order,9342.0,9364.0
635,attempt delivery A,9346.0,
533,order completed,9346.0,9347.0
649,place order,9350.0,9352.0
649,arrange standard order,9352.0,9366.0
489,order completed,9354.0,9355.0
619,attempt delivery A,9354.0,
650,place order,9360.0,9362.0
650,arrange custom order,9362.0,9384.0
554,order completed,9362.0,9363.0
644,pack C,9363.0,9406.0
648,manufacture B,9364.0,9805.0
651,place order,9370.0,9372.0
651,arrange custom order,9372.0,9399.0
643,pack A,9377.0,9394.0
649,pick from stock C,9377.0,9439.0
557,pack A,9379.0,9391.0
569,manufacture A,9379.0,9713.0
652,place order,9380.0,9382.0
571,manufacture A,9382.0,9679.0
652,arrange standard order,9382.0,9392.0
411,order completed,9387.0,9388.0
577,attempt delivery C,9387.0,
653,place order,9390.0,9392.0
620,pack A,9392.0,9405.0
653,arrange custom order,9392.0,9422.0
643,attempt delivery A,9394.0,
567,pack A,9394.0,9414.0
651,manufacture B,9399.0,9850.0
654,place order,9400.0,9402.0
654,arrange custom order,9402.0,9429.0
646,pack C,9404.0,9431.0
652,pick from stock C,9404.0,9453.0
655,place order,9410.0,9412.0
655,arrange custom order,9412.0,9437.0
656,place order,9420.0,9422.0
653,manufacture B,9422.0,9887.0
656,arrange standard order,9422.0,9436.0
657,place order,9430.0,9432.0
657,arrange standard order,9432.0,9443.0
561,pack A,9435.0,9445.0
573,manufacture A,9435.0,9733.0
649,pack C,9439.0,9489.0
656,pick from stock C,9439.0,9474.0
658,place order,9440.0,9442.0
658,arrange custom order,9442.0,9468.0
659,place order,9450.0,9452.0
659,arrange standard order,9452.0,9464.0
652,pack A,9453.0,9469.0
657,pick from stock C,9453.0,9499.0
660,place order,9460.0,9462.0
660,arrange custom order,9462.0,9487.0
659,pick from stock B,9464.0,9509.0
491,order completed,9465.0,9466.0
630,attempt delivery C,9465.0,
656,pack C,9474.0,9512.0
423,order completed,9480.0,9481.0
597,attempt delivery C,9480.0,
626,pack C,9499.0,9530.0
654,manufacture B,9499.0,9875.0
657,pack C,9499.0,9545.0
562,order completed,9505.0,9506.0
644,attempt delivery A,9505.0,
557,attempt delivery C,9509.0,
449,order completed,9509.0,9510.0
659,pack C,9512.0,9552.0
536,order completed,9525.0,9526.0
603,attempt delivery B,9525.0,
531,order completed,9546.0,9547.0
567,attempt delivery A,9546.0,
661,place order,9560.0,9562.0
661,arrange custom order,9562.0,9582.0
632,pack A,9564.0,9574.0
660,manufacture B,9564.0,9982.0
510,order completed,9565.0,9566.0
490,attempt delivery B,9565.0,
662,place order,9570.0,9572.0
662,arrange standard order,9572.0,9582.0
474,order completed,9577.0,9578.0
555,attempt delivery B,9577.0,
663,place order,9580.0,9582.0
601,attempt delivery B,9582.0,
662,pick from stock C,9582.0,9647.0
663,arrange custom order,9582.0,9603.0
504,order completed,9582.0,9583.0
639,pack B,9583.0,9610.0
661,manufacture B,9583.0,9963.0
494,order completed,9584.0,9585.0
608,attempt delivery B,9584.0,
664,place order,9590.0,9592.0
664,arrange custom order,9592.0,9614.0
665,place order,9600.0,9602.0
665,arrange standard order,9602.0,9612.0
633,pack A,9603.0,9613.0
663,manufacture B,9603.0,9970.0
507,order completed,9604.0,9605.0
617,attempt delivery B,9604.0,
666,place order,9610.0,9612.0
620,attempt delivery C,9612.0,
665,pick from stock A,9612.0,9630.0
666,arrange standard order,9612.0,9626.0
446,order completed,9612.0,9613.0
636,pack B,9613.0,9643.0
501,order completed,9615.0,9616.0
565,attempt delivery B,9615.0,
667,place order,9620.0,9622.0
667,arrange standard order,9622.0,9637.0
568,pack B,9625.0,9650.0
586,manufacture A,9625.0,9957.0
521,attempt delivery B,9626.0,
666,pick from stock C,9626.0,9683.0
467,order completed,9626.0,9627.0
440,order completed,9627.0,9628.0
623,attempt delivery B,9627.0,
668,place order,9630.0,9632.0
665,pack C,9632.0,9677.0
668,arrange standard order,9632.0,9646.0
561,attempt delivery A,9639.0,
503,order completed,9639.0,9640.0
652,attempt delivery A,9639.0,
616,order completed,9640.0,9641.0
669,place order,9641.0,9643.0
669,arrange standard order,9643.0,9656.0
668,pick from stock A,9646.0,9663.0
662,pack C,9647.0,9679.0
667,pick from stock C,9647.0,9715.0
670,place order,9650.0,9652.0
670,arrange custom order,9652.0,9680.0
511,order completed,9655.0,9656.0
509,attempt delivery B,9655.0,
669,pick from stock A,9656.0,9689.0
671,place order,9660.0,9662.0
671,arrange standard order,9662.0,9676.0
668,pack A,9663.0,9681.0
672,place order,9670.0,9672.0
535,attempt delivery B,9672.0,
672,arrange standard order,9672.0,9686.0
454,order completed,9672.0,9673.0
671,pick from stock B,9676.0,9717.0
571,pack C,9679.0,9713.0
592,manufacture A,9679.0,
673,place order,9680.0,9682.0
673,arrange standard order,9682.0,9697.0
666,pack B,9683.0,9702.0
672,pick from stock A,9686.0,9724.0
669,pack B,9689.0,9716.0
674,place order,9690.0,9692.0
674,arrange custom order,9692.0,9719.0
673,pick from stock B,9697.0,9740.0
675,place order,9700.0,9702.0
675,arrange custom order,9702.0,9726.0
676,place order,9710.0,9712.0
676,arrange custom order,9712.0,9740.0
569,pack B,9713.0,9742.0
595,manufacture A,9713.0,
667,pack A,9715.0,9726.0
671,pack C,9717.0,9745.0
677,place order,9720.0,9722.0
677,arrange custom order,9722.0,9752.0
672,pack C,9724.0,9753.0
678,place order,9730.0,9732.0
678,arrange standard order,9732.0,9746.0
573,pack C,9733.0,9774.0
605,manufacture A,9733.0,
679,place order,9740.0,9742.0
673,pack A,9742.0,9753.0
641,pack A,9742.0,9761.0
679,arrange standard order,9742.0,9756.0
492,order completed,9743.0,9744.0
634,attempt delivery B,9743.0,
515,order completed,9744.0,9745.0
631,attempt delivery B,9744.0,
678,pick from stock C,9746.0,9791.0
642,pack C,9749.0,9794.0
680,place order,9750.0,9752.0
626,attempt delivery A,9752.0,
680,arrange standard order,9752.0,9765.0
486,order completed,9752.0,9753.0
679,pick from stock C,9756.0,9802.0
680,pick from stock B,9765.0,9825.0
500,order completed,9770.0,9771.0
587,attempt delivery B,9770.0,
412,order completed,9771.0,9772.0
656,attempt delivery C,9771.0,
578,order completed,9775.0,9776.0
657,attempt delivery A,9775.0,
678,pack C,9791.0,9834.0
679,pack A,9802.0,9822.0
648,pack C,9805.0,9831.0
445,order completed,9808.0,9809.0
659,attempt delivery C,9808.0,
680,pack B,9825.0,9848.0
583,order completed,9830.0,9831.0
639,attempt delivery A,9830.0,
638,attempt delivery B,9848.0,
512,order completed,9848.0,9849.0
681,place order,9850.0,9852.0
651,pack C,9852.0,9882.0
681,arrange custom order,9852.0,9881.0
528,order completed,9855.0,9856.0
640,attempt delivery B,9855.0,
682,place order,9860.0,9862.0
668,attempt delivery A,9862.0,
682,arrange standard order,9862.0,9876.0
560,order completed,9862.0,9863.0
683,place order,9870.0,9872.0
683,arrange custom order,9872.0,9895.0
654,pack C,9875.0,9919.0
682,pick from stock B,9876.0,9933.0
684,place order,9880.0,9882.0
681,manufacture B,9882.0,
571,attempt delivery A,9882.0,
684,arrange standard order,9882.0,9892.0
575,order completed,9882.0,9883.0
653,pack B,9887.0,9904.0
450,order completed,9889.0,9890.0
632,attempt delivery C,9889.0,
685,place order,9890.0,9892.0
684,pick from stock C,9892.0,9944.0
685,arrange custom order,9892.0,9912.0
672,attempt delivery A,9895.0,
683,manufacture B,9895.0,
610,order completed,9895.0,9896.0
686,place order,9900.0,9902.0
686,arrange standard order,9902.0,9912.0
687,place order,9910.0,9912.0
686,pick from stock A,9912.0,9948.0
687,arrange custom order,9912.0,9935.0
688,place order,9920.0,9922.0
549,attempt delivery B,9922.0,
688,arrange custom order,9922.0,9943.0
526,order completed,9922.0,9923.0
689,place order,9930.0,9932.0
689,arrange custom order,9932.0,9955.0
682,pack A,9933.0,9951.0
687,manufacture B,9935.0,
484,order completed,9937.0,9938.0
609,attempt delivery B,9937.0,
690,place order,9940.0,9942.0
633,attempt delivery C,9942.0,
690,arrange custom order,9942.0,9970.0
448,order completed,9942.0,9943.0
641,attempt delivery A,9943.0,
564,order completed,9943.0,9944.0
684,pack C,9944.0,9972.0
646,attempt delivery B,9948.0,
686,pack A,9948.0,9962.0
525,order completed,9948.0,9949.0
691,place order,9950.0,9952.0
691,arrange custom order,9952.0,9982.0
689,manufacture B,9955.0,
586,pack C,9957.0,9992.0
606,manufacture A,9957.0,
692,place order,9960.0,9962.0
692,arrange custom order,9962.0,9982.0
661,pack C,9963.0,
427,order completed,9964.0,9965.0
636,attempt delivery C,9964.0,
693,place order,9970.0,9972.0
663,pack A,9972.0,9987.0
693,arrange custom order,9972.0,
622,order completed,9977.0,9978.0
642,attempt delivery A,9977.0,
694,place order,9980.0,9982.0
660,pack C,9982.0,
692,manufacture B,9982.0,
694,arrange custom order,9982.0,
695,place order,9990.0,9992.0
695,arrange custom order,9992.0,
